starttimes,from_station_name,to_station_name,counts,from_lat,from_long,to_lat,to_long
9,Streeter Dr & Grand Ave,Dusable Harbor,2,41.8923,-87.612,41.885,-87.6128
9,Streeter Dr & Grand Ave,Michigan Ave & Madison St,2,41.8923,-87.612,41.8821,-87.6251
9,Conservatory Dr & Lake St,Forest Ave & Lake St,2,41.8855,-87.7169,41.8889,-87.8003
9,Sheridan Rd & Montrose Ave,Broadway & Waveland Ave,2,41.9617,-87.6546,41.9491,-87.6486
9,Kimbark Ave & 53rd St,University Ave & 57th St,2,41.7996,-87.5947,41.7915,-87.5999
9,Sheffield Ave & Fullerton Ave,Larrabee St & Webster Ave,2,41.9256,-87.6537,41.9218,-87.6441
9,Clinton St & Lake St,Franklin St & Chicago Ave,2,41.8856,-87.6418,41.8968,-87.6356
9,Michigan Ave & Jackson Blvd,State St & Van Buren St,2,41.8778,-87.6241,41.8772,-87.6278
9,St. Clair St & Erie St,Shedd Aquarium,2,41.8944,-87.6227,41.8672,-87.6154
9,Larrabee St & Webster Ave,Clinton St & Lake St,2,41.9218,-87.6441,41.8856,-87.6418
9,Larrabee St & Webster Ave,Wells St & Concord Ln,2,41.9218,-87.6441,41.9121,-87.6347
9,Wabash Ave & 8th St,Michigan Ave & 14th St,2,41.872,-87.6261,41.8641,-87.6237
9,Columbus Dr & Randolph St,Dearborn St & Erie St,2,41.8847,-87.6195,41.894,-87.6293
10,Albany Ave & Bloomingdale Ave,Damen Ave & Cortland St,6,41.914,-87.7051,41.916,-87.6774
10,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,5,41.881,-87.6167,41.8923,-87.612
10,Theater on the Lake,Streeter Dr & Grand Ave,5,41.9263,-87.6308,41.8923,-87.612
10,Stetson Ave & South Water St,Streeter Dr & Grand Ave,4,41.8868,-87.6223,41.8923,-87.612
10,Dearborn St & Erie St,Theater on the Lake,4,41.894,-87.6293,41.9263,-87.6308
10,Clark St & Armitage Ave,Streeter Dr & Grand Ave,3,41.9183,-87.6363,41.8923,-87.612
10,Streeter Dr & Grand Ave,Shedd Aquarium,3,41.8923,-87.612,41.8672,-87.6154
10,Streeter Dr & Grand Ave,Wabash Ave & Wacker Pl,3,41.8923,-87.612,41.8869,-87.626
10,Streeter Dr & Grand Ave,Theater on the Lake,3,41.8923,-87.612,41.9263,-87.6308
10,Clark St & Wrightwood Ave,Streeter Dr & Grand Ave,3,41.9295,-87.6431,41.8923,-87.612
10,Sheffield Ave & Fullerton Ave,Clark St & Armitage Ave,3,41.9256,-87.6537,41.9183,-87.6363
10,Columbus Dr & Randolph St,Streeter Dr & Grand Ave,3,41.8847,-87.6195,41.8923,-87.612
10,Lincoln Ave & Belmont Ave,Sheffield Ave & Kingsbury St,3,41.9394,-87.6684,41.9105,-87.6531
10,Wabash Ave & Roosevelt Rd,Wabash Ave & 8th St,2,41.8672,-87.626,41.872,-87.6261
10,Clark St & Chicago Ave,Dearborn Pkwy & Delaware Pl,2,41.8965,-87.6309,41.899,-87.6299
10,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,2,41.8926,-87.6145,41.8923,-87.612
10,Field Museum,Adler Planetarium,2,41.8653,-87.6179,41.8661,-87.6073
10,State St & Harrison St,Green St & Randolph St,2,41.8741,-87.6277,41.8837,-87.6487
10,Wabash Ave & Grand Ave,Orleans St & Merchandise Mart Plaza,2,41.8917,-87.6269,41.8882,-87.6364
10,Sheridan Rd & Irving Park Rd,Theater on the Lake,2,41.9542,-87.6544,41.9263,-87.6308
10,Southport Ave & Irving Park Rd,Sheridan Rd & Irving Park Rd,2,41.9542,-87.6644,41.9542,-87.6544
10,Lake Shore Dr & Monroe St,Shedd Aquarium,2,41.881,-87.6167,41.8672,-87.6154
10,Mies van der Rohe Way & Chestnut St,Clark St & Lincoln Ave,2,41.8986,-87.6219,41.9157,-87.6346
10,Wells St & Huron St,Fairbanks Ct & Grand Ave,2,41.8947,-87.6338,41.8919,-87.6206
10,Wabash Ave & Wacker Pl,Clark St & Elm St,2,41.8869,-87.626,41.903,-87.6313
10,Forest Ave & Lake St,Kedzie Ave & Milwaukee Ave,2,41.8889,-87.8003,41.9296,-87.7079
10,Michigan Ave & Lake St,Mies van der Rohe Way & Chestnut St,2,41.886,-87.6241,41.8986,-87.6219
10,Damen Ave & Clybourn Ave,Damen Ave & Cortland St,2,41.9319,-87.6779,41.916,-87.6774
10,Rush St & Hubbard St,Wilton Ave & Belmont Ave,2,41.89,-87.6263,41.9402,-87.653
10,Clinton St & Madison St,Clinton St & Polk St (*),2,41.8822,-87.6411,41.8715,-87.6409
10,Desplaines St & Jackson Blvd,Daley Center Plaza,2,41.8783,-87.6439,41.8842,-87.6296
10,McClurg Ct & Illinois St,Lake Shore Dr & Monroe St,2,41.891,-87.6173,41.881,-87.6167
10,McClurg Ct & Illinois St,Burnham Harbor,2,41.891,-87.6173,41.8563,-87.6133
10,Canal St & Adams St,Streeter Dr & Grand Ave,2,41.8793,-87.6399,41.8923,-87.612
10,Daley Center Plaza,Green St & Madison St,2,41.8842,-87.6296,41.8819,-87.6488
10,Dearborn St & Monroe St,Ogden Ave & Chicago Ave,2,41.8813,-87.6295,41.8964,-87.6541
10,Dearborn St & Erie St,Wabash Ave & Adams St,2,41.894,-87.6293,41.8795,-87.6257
10,Jefferson St & Monroe St,Morgan St & Polk St,2,41.8804,-87.6427,41.8717,-87.651
10,Kingsbury St & Kinzie St,Wells St & Concord Ln,2,41.8892,-87.6385,41.9121,-87.6347
10,Dearborn Pkwy & Delaware Pl,Green St & Randolph St,2,41.899,-87.6299,41.8837,-87.6487
10,Lake Shore Dr & North Blvd,Lincoln Ave & Fullerton Ave,2,41.9117,-87.6268,41.9259,-87.6493
10,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,2,41.9117,-87.6268,41.8923,-87.612
10,Wabash Ave & Adams St,Streeter Dr & Grand Ave,2,41.8795,-87.6257,41.8923,-87.612
10,Michigan Ave & Oak St,Streeter Dr & Grand Ave,2,41.901,-87.6238,41.8923,-87.612
10,Michigan Ave & Oak St,Sheffield Ave & Addison St,2,41.901,-87.6238,41.947,-87.6542
10,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,2,41.9313,-87.6387,41.9117,-87.6268
10,Cornell Ave & Hyde Park Blvd,Ellis Ave & 55th St,2,41.8024,-87.5869,41.7943,-87.6014
10,Streeter Dr & Grand Ave,Millennium Park,2,41.8923,-87.612,41.881,-87.6241
10,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,2,41.8923,-87.612,41.881,-87.6167
10,Streeter Dr & Grand Ave,Michigan Ave & Oak St,2,41.8923,-87.612,41.901,-87.6238
10,Indiana Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,2,41.8679,-87.623,41.881,-87.6167
10,Indiana Ave & Roosevelt Rd,Desplaines St & Jackson Blvd,2,41.8679,-87.623,41.8783,-87.6439
10,Franklin St & Jackson Blvd,Michigan Ave & Washington St,2,41.8777,-87.6353,41.8839,-87.6246
10,Franklin St & Jackson Blvd,Dearborn St & Monroe St,2,41.8777,-87.6353,41.8813,-87.6295
10,Clark St & Wrightwood Ave,Theater on the Lake,2,41.9295,-87.6431,41.9263,-87.6308
10,McCormick Place,Indiana Ave & Roosevelt Rd,2,41.8514,-87.6188,41.8679,-87.623
10,Burnham Harbor,Lake Park Ave & 47th St,2,41.8563,-87.6133,41.8094,-87.5919
10,Michigan Ave & Jackson Blvd,Shedd Aquarium,2,41.8778,-87.6241,41.8672,-87.6154
10,Michigan Ave & Jackson Blvd,Canal St & Madison St,2,41.8778,-87.6241,41.8821,-87.6398
10,St. Clair St & Erie St,State St & Pearson St,2,41.8944,-87.6227,41.8974,-87.6287
10,Adler Planetarium,Fort Dearborn Dr & 31st St,2,41.8661,-87.6073,41.8386,-87.6082
10,Larrabee St & Webster Ave,Halsted St & Wrightwood Ave,2,41.9218,-87.6441,41.9291,-87.6491
10,Wabash Ave & 8th St,Millennium Park,2,41.872,-87.6261,41.881,-87.6241
10,Columbus Dr & Randolph St,Lake Shore Dr & North Blvd,2,41.8847,-87.6195,41.9117,-87.6268
10,Columbus Dr & Randolph St,Clark St & Randolph St,2,41.8847,-87.6195,41.8846,-87.6319
10,Rush St & Cedar St,Lake Shore Dr & Ohio St,2,41.9023,-87.6277,41.8926,-87.6145
10,McClurg Ct & Erie St,Mies van der Rohe Way & Chicago Ave,2,41.8945,-87.6179,41.8969,-87.6217
10,Cityfront Plaza Dr & Pioneer Ct,Lake Shore Dr & Ohio St,2,41.8906,-87.6221,41.8926,-87.6145
10,Wood St & Division St,California Ave & North Ave,2,41.9033,-87.6727,41.9104,-87.6972
11,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,11,41.8923,-87.612,41.9117,-87.6268
11,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,8,41.881,-87.6167,41.8923,-87.612
11,Michigan Ave & Lake St,State St & Van Buren St,6,41.886,-87.6241,41.8772,-87.6278
11,Fort Dearborn Dr & 31st St,Museum of Science and Industry,6,41.8386,-87.6082,41.7917,-87.5839
11,Indiana Ave & Roosevelt Rd,Fort Dearborn Dr & 31st St,6,41.8679,-87.623,41.8386,-87.6082
11,Damen Ave & Cortland St,Artesian Ave & Hubbard St,6,41.916,-87.6774,41.8895,-87.6882
11,Millennium Park,Streeter Dr & Grand Ave,5,41.881,-87.6241,41.8923,-87.612
11,Field Blvd & South Water St,Streeter Dr & Grand Ave,5,41.8863,-87.6175,41.8923,-87.612
11,Cannon Dr & Fullerton Ave,Streeter Dr & Grand Ave,4,41.9268,-87.6344,41.8923,-87.612
11,Lincoln Ave & Fullerton Ave,Cannon Dr & Fullerton Ave,4,41.9259,-87.6493,41.9268,-87.6344
11,Millennium Park,McClurg Ct & Illinois St,4,41.881,-87.6241,41.891,-87.6173
11,McClurg Ct & Illinois St,Lake Shore Dr & North Blvd,4,41.891,-87.6173,41.9117,-87.6268
11,Theater on the Lake,Streeter Dr & Grand Ave,4,41.9263,-87.6308,41.8923,-87.612
11,Indiana Ave & Roosevelt Rd,Streeter Dr & Grand Ave,4,41.8679,-87.623,41.8923,-87.612
11,Clarendon Ave & Gordon Ter,Lakeview Ave & Fullerton Pkwy,4,41.9579,-87.6495,41.9259,-87.639
11,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,3,41.9268,-87.6344,41.901,-87.6238
11,Lake Shore Dr & Diversey Pkwy,Lake Shore Dr & North Blvd,3,41.9327,-87.6363,41.9117,-87.6268
11,Lake Shore Dr & Monroe St,Theater on the Lake,3,41.881,-87.6167,41.9263,-87.6308
11,Wabash Ave & Wacker Pl,LaSalle St & Adams St,3,41.8869,-87.626,41.8793,-87.632
11,Dusable Harbor,Field Museum,3,41.885,-87.6128,41.8653,-87.6179
11,Fairbanks Ct & Grand Ave,Lake Shore Dr & North Blvd,3,41.8919,-87.6206,41.9117,-87.6268
11,Lake Shore Dr & Belmont Ave,Theater on the Lake,3,41.9408,-87.6392,41.9263,-87.6308
11,State St & Kinzie St,Sedgwick St & Huron St,3,41.8892,-87.6277,41.8947,-87.6384
11,Lake Shore Dr & North Blvd,McClurg Ct & Illinois St,3,41.9117,-87.6268,41.891,-87.6173
11,Clark St & Elm St,Shedd Aquarium,3,41.903,-87.6313,41.8672,-87.6154
11,Clark St & Lincoln Ave,Dusable Harbor,3,41.9157,-87.6346,41.885,-87.6128
11,Streeter Dr & Grand Ave,Canal St & Monroe St (*),3,41.8923,-87.612,41.8809,-87.6395
11,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,3,41.8923,-87.612,41.881,-87.6167
11,Sheridan Rd & Lawrence Ave,Lake Shore Dr & Belmont Ave,3,41.9695,-87.6547,41.9408,-87.6392
11,Broadway & Waveland Ave,Theater on the Lake,3,41.9491,-87.6486,41.9263,-87.6308
11,Cityfront Plaza Dr & Pioneer Ct,Shedd Aquarium,3,41.8906,-87.6221,41.8672,-87.6154
11,Field Museum,Lake Shore Dr & Monroe St,2,41.8653,-87.6179,41.881,-87.6167
11,Stetson Ave & South Water St,Lake Shore Dr & Monroe St,2,41.8868,-87.6223,41.881,-87.6167
11,Lake Shore Dr & Diversey Pkwy,Theater on the Lake,2,41.9327,-87.6363,41.9263,-87.6308
11,Lakeview Ave & Fullerton Pkwy,Theater on the Lake,2,41.9259,-87.639,41.9263,-87.6308
11,Millennium Park,Dusable Harbor,2,41.881,-87.6241,41.885,-87.6128
11,Millennium Park,Adler Planetarium,2,41.881,-87.6241,41.8661,-87.6073
11,Lake Shore Dr & Monroe St,Wabash Ave & Grand Ave,2,41.881,-87.6167,41.8917,-87.6269
11,Lake Shore Dr & Monroe St,Millennium Park,2,41.881,-87.6167,41.881,-87.6241
11,Lake Shore Dr & Monroe St,McClurg Ct & Illinois St,2,41.881,-87.6167,41.891,-87.6173
11,Lake Shore Dr & Monroe St,Daley Center Plaza,2,41.881,-87.6167,41.8842,-87.6296
11,Lake Shore Dr & Monroe St,McCormick Place,2,41.881,-87.6167,41.8514,-87.6188
11,Mies van der Rohe Way & Chestnut St,LaSalle St & Illinois St,2,41.8986,-87.6219,41.8908,-87.6321
11,LaSalle St & Illinois St,Wabash Ave & Grand Ave,2,41.8908,-87.6321,41.8917,-87.6269
11,LaSalle St & Illinois St,Millennium Park,2,41.8908,-87.6321,41.881,-87.6241
11,LaSalle St & Illinois St,Clark St & Schiller St,2,41.8908,-87.6321,41.908,-87.6315
11,Damen Ave & Charleston St,Damen Ave & Cortland St,2,41.9201,-87.6779,41.916,-87.6774
11,Broadway & Barry Ave,Wells St & Evergreen Ave,2,41.9377,-87.6441,41.9067,-87.6348
11,Spaulding Ave & Armitage Ave,Kedzie Ave & Milwaukee Ave,2,41.9172,-87.7104,41.9296,-87.7079
11,Michigan Ave & Congress Pkwy,Michigan Ave & Oak St,2,41.8762,-87.6244,41.901,-87.6238
11,Michigan Ave & Pearson St,Cityfront Plaza Dr & Pioneer Ct,2,41.8977,-87.6235,41.8906,-87.6221
11,Michigan Ave & Lake St,Lake Shore Dr & Monroe St,2,41.886,-87.6241,41.881,-87.6167
11,Michigan Ave & Lake St,Canal St & Taylor St,2,41.886,-87.6241,41.8703,-87.6395
11,Michigan Ave & Lake St,Dearborn St & Adams St,2,41.886,-87.6241,41.8794,-87.6298
11,Rhodes Ave & 32nd St,Museum of Science and Industry,2,41.8362,-87.6135,41.7917,-87.5839
11,Michigan Ave & Madison St,Damen Ave & Madison St,2,41.8821,-87.6251,41.8814,-87.6749
11,Milwaukee Ave & Rockwell St,Damen Ave & Pierce Ave,2,41.9202,-87.693,41.9094,-87.6777
11,Clark St & Armitage Ave,Lake Shore Dr & Ohio St,2,41.9183,-87.6363,41.8926,-87.6145
11,Clark St & Armitage Ave,Lake Shore Dr & Monroe St,2,41.9183,-87.6363,41.881,-87.6167
11,Benson Ave & Church St,Chicago Ave & Washington St,2,42.0482,-87.6835,42.0326,-87.6791
11,Rush St & Hubbard St,Michigan Ave & Jackson Blvd,2,41.89,-87.6263,41.8778,-87.6241
11,Damen Ave & Wellington Ave,Sheffield Ave & Wellington Ave,2,41.9359,-87.6784,41.9363,-87.6527
11,Lake Shore Dr & Belmont Ave,Lake Shore Dr & Diversey Pkwy,2,41.9408,-87.6392,41.9327,-87.6363
11,Lake Shore Dr & Belmont Ave,Broadway & Barry Ave,2,41.9408,-87.6392,41.9377,-87.6441
11,Lake Shore Dr & Belmont Ave,Michigan Ave & Oak St,2,41.9408,-87.6392,41.901,-87.6238
11,Lake Shore Dr & Belmont Ave,Streeter Dr & Grand Ave,2,41.9408,-87.6392,41.8923,-87.612
11,McClurg Ct & Illinois St,Larrabee St & Kingsbury St,2,41.891,-87.6173,41.8978,-87.6429
11,McClurg Ct & Illinois St,Streeter Dr & Grand Ave,2,41.891,-87.6173,41.8923,-87.612
11,Ridge Blvd & Touhy Ave,Glenwood Ave & Morse Ave,2,42.0121,-87.6829,42.008,-87.6655
11,Canal St & Adams St,Lake Shore Dr & Monroe St,2,41.8793,-87.6399,41.881,-87.6167
11,Franklin St & Monroe St,Michigan Ave & Washington St,2,41.8803,-87.6352,41.8839,-87.6246
11,Dearborn St & Monroe St,Shedd Aquarium,2,41.8813,-87.6295,41.8672,-87.6154
11,Dayton St & North Ave,Clark St & Chicago Ave,2,41.9106,-87.6494,41.8965,-87.6309
11,Wood St & Milwaukee Ave,Clark St & Armitage Ave,2,41.9077,-87.6726,41.9183,-87.6363
11,Wood St & Milwaukee Ave,Green St & Randolph St,2,41.9077,-87.6726,41.8837,-87.6487
11,Orleans St & Merchandise Mart Plaza,McClurg Ct & Illinois St,2,41.8882,-87.6364,41.891,-87.6173
11,Theater on the Lake,Lake Shore Dr & Ohio St,2,41.9263,-87.6308,41.8926,-87.6145
11,Theater on the Lake,Michigan Ave & Oak St,2,41.9263,-87.6308,41.901,-87.6238
11,Damen Ave & Madison St,Franklin St & Jackson Blvd,2,41.8814,-87.6749,41.8777,-87.6353
11,Lake Shore Dr & North Blvd,Lakeview Ave & Fullerton Pkwy,2,41.9117,-87.6268,41.9259,-87.639
11,Lake Shore Dr & North Blvd,Dusable Harbor,2,41.9117,-87.6268,41.885,-87.6128
11,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,2,41.9117,-87.6268,41.8923,-87.612
11,Lake Shore Dr & North Blvd,Clark St & Wellington Ave,2,41.9117,-87.6268,41.9365,-87.6475
11,Damen Ave & Grand Ave,Albany Ave & Bloomingdale Ave,2,41.8912,-87.6769,41.914,-87.7051
11,Clinton St & Washington Blvd,Shedd Aquarium,2,41.8834,-87.6412,41.8672,-87.6154
11,Clinton St & Washington Blvd,Green St & Madison St,2,41.8834,-87.6412,41.8819,-87.6488
11,Clinton St & Washington Blvd,Peoria St & Jackson Blvd,2,41.8834,-87.6412,41.8778,-87.6496
11,Clark St & Columbia Ave,Glenwood Ave & Morse Ave,2,42.0045,-87.6724,42.008,-87.6655
11,Michigan Ave & Oak St,Lake Shore Dr & Ohio St,2,41.901,-87.6238,41.8926,-87.6145
11,Michigan Ave & Oak St,Millennium Park,2,41.901,-87.6238,41.881,-87.6241
11,Michigan Ave & Oak St,Michigan Ave & Lake St,2,41.901,-87.6238,41.886,-87.6241
11,Michigan Ave & Oak St,Streeter Dr & Grand Ave,2,41.901,-87.6238,41.8923,-87.612
11,Stockton Dr & Wrightwood Ave,Cannon Dr & Fullerton Ave,2,41.9313,-87.6387,41.9268,-87.6344
11,Cornell Ave & Hyde Park Blvd,Kimbark Ave & 53rd St,2,41.8024,-87.5869,41.7996,-87.5947
11,Clark St & Elm St,Lake Shore Dr & North Blvd,2,41.903,-87.6313,41.9117,-87.6268
11,Clark St & Lincoln Ave,Wabash Ave & Grand Ave,2,41.9157,-87.6346,41.8917,-87.6269
11,Clark St & Lincoln Ave,Stockton Dr & Wrightwood Ave,2,41.9157,-87.6346,41.9313,-87.6387
11,Streeter Dr & Grand Ave,Millennium Park,2,41.8923,-87.612,41.881,-87.6241
11,Streeter Dr & Grand Ave,Michigan Ave & Oak St,2,41.8923,-87.612,41.901,-87.6238
11,Streeter Dr & Grand Ave,Wells St & Elm St,2,41.8923,-87.612,41.9032,-87.6343
11,Stave St & Armitage Ave,Leavitt St & North Ave,2,41.9177,-87.6914,41.9102,-87.6823
11,Sheffield Ave & Wellington Ave,Theater on the Lake,2,41.9363,-87.6527,41.9263,-87.6308
11,Clark St & Schiller St,Dusable Harbor,2,41.908,-87.6315,41.885,-87.6128
11,Lake Park Ave & 47th St,Shore Dr & 55th St,2,41.8094,-87.5919,41.7952,-87.5807
11,Desplaines St & Randolph St,Dearborn St & Erie St,2,41.8846,-87.6446,41.894,-87.6293
11,Michigan Ave & Jackson Blvd,Millennium Park,2,41.8778,-87.6241,41.881,-87.6241
11,Ashland Ave & Blackhawk St,Southport Ave & Waveland Ave,2,41.9071,-87.6673,41.9482,-87.6639
11,Adler Planetarium,Lake Shore Dr & Monroe St,2,41.8661,-87.6073,41.881,-87.6167
11,LaSalle St & Washington St,Aberdeen St & Monroe St,2,41.8827,-87.6325,41.8804,-87.6556
11,Kedzie Ave & Milwaukee Ave,Sheffield Ave & Webster Ave,2,41.9296,-87.7079,41.9215,-87.6538
11,Ogden Ave & Chicago Ave,Damen Ave & Pierce Ave,2,41.8964,-87.6541,41.9094,-87.6777
11,Wabash Ave & 8th St,Lake Shore Dr & Monroe St,2,41.872,-87.6261,41.881,-87.6167
11,Wabash Ave & 8th St,Canal St & Taylor St,2,41.872,-87.6261,41.8703,-87.6395
11,Wabash Ave & 8th St,Mies van der Rohe Way & Chicago Ave,2,41.872,-87.6261,41.8969,-87.6217
11,Columbus Dr & Randolph St,Streeter Dr & Grand Ave,2,41.8847,-87.6195,41.8923,-87.612
11,Logan Blvd & Elston Ave,Richmond St & Diversey Ave,2,41.9306,-87.6851,41.9319,-87.7012
11,Clark St & Wellington Ave,Broadway & Barry Ave,2,41.9365,-87.6475,41.9377,-87.6441
11,Damen Ave & Division St,Western Ave & Walton St,2,41.9033,-87.6769,41.8984,-87.6866
11,Damen Ave & Cortland St,Damen Ave & Clybourn Ave,2,41.916,-87.6774,41.9319,-87.6779
12,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,7,41.881,-87.6167,41.8923,-87.612
12,Shedd Aquarium,State St & Randolph St,6,41.8672,-87.6154,41.8847,-87.6277
12,Lake Shore Dr & Monroe St,Shedd Aquarium,6,41.881,-87.6167,41.8672,-87.6154
12,Dusable Harbor,Streeter Dr & Grand Ave,6,41.885,-87.6128,41.8923,-87.612
12,Theater on the Lake,Michigan Ave & Oak St,6,41.9263,-87.6308,41.901,-87.6238
12,Streeter Dr & Grand Ave,Theater on the Lake,6,41.8923,-87.612,41.9263,-87.6308
12,Lake Shore Dr & Monroe St,Adler Planetarium,5,41.881,-87.6167,41.8661,-87.6073
12,Theater on the Lake,McClurg Ct & Illinois St,5,41.9263,-87.6308,41.891,-87.6173
12,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,5,41.9117,-87.6268,41.8923,-87.612
12,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,5,41.8923,-87.612,41.8778,-87.6241
12,Streeter Dr & Grand Ave,Adler Planetarium,5,41.8923,-87.612,41.8661,-87.6073
12,Adler Planetarium,Shedd Aquarium,5,41.8661,-87.6073,41.8672,-87.6154
12,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,4,41.881,-87.6167,41.901,-87.6238
12,Dusable Harbor,Lake Shore Dr & Monroe St,4,41.885,-87.6128,41.881,-87.6167
12,Dusable Harbor,Michigan Ave & Oak St,4,41.885,-87.6128,41.901,-87.6238
12,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,4,41.8923,-87.612,41.9117,-87.6268
12,Halsted St & Willow St,Theater on the Lake,4,41.9138,-87.6488,41.9263,-87.6308
12,State St & Randolph St,Rush St & Superior St,4,41.8847,-87.6277,41.8958,-87.6259
12,Clark St & Wellington Ave,Lake Shore Dr & North Blvd,4,41.9365,-87.6475,41.9117,-87.6268
12,Shedd Aquarium,Millennium Park,3,41.8672,-87.6154,41.881,-87.6241
12,Wabash Ave & Roosevelt Rd,Shedd Aquarium,3,41.8672,-87.626,41.8672,-87.6154
12,Millennium Park,Michigan Ave & Oak St,3,41.881,-87.6241,41.901,-87.6238
12,Millennium Park,Indiana Ave & Roosevelt Rd,3,41.881,-87.6241,41.8679,-87.623
12,Mies van der Rohe Way & Chestnut St,Lake Shore Dr & North Blvd,3,41.8986,-87.6219,41.9117,-87.6268
12,Canal St & Taylor St,Millennium Park,3,41.8703,-87.6395,41.881,-87.6241
12,Wabash Ave & Wacker Pl,Theater on the Lake,3,41.8869,-87.626,41.9263,-87.6308
12,Broadway & Barry Ave,Streeter Dr & Grand Ave,3,41.9377,-87.6441,41.8923,-87.612
12,Lake Park Ave & 56th St,Shedd Aquarium,3,41.7932,-87.5878,41.8672,-87.6154
12,Dusable Harbor,Indiana Ave & Roosevelt Rd,3,41.885,-87.6128,41.8679,-87.623
12,LaSalle St & Jackson Blvd,Dearborn St & Monroe St,3,41.8782,-87.632,41.8813,-87.6295
12,Halsted St & Roscoe St,Ravenswood Ave & Irving Park Rd,3,41.9437,-87.6489,41.9547,-87.6739
12,Franklin St & Monroe St,Wabash Ave & Grand Ave,3,41.8803,-87.6352,41.8917,-87.6269
12,Theater on the Lake,Lake Shore Dr & Ohio St,3,41.9263,-87.6308,41.8926,-87.6145
12,Theater on the Lake,Streeter Dr & Grand Ave,3,41.9263,-87.6308,41.8923,-87.612
12,Dearborn Pkwy & Delaware Pl,Lake Shore Dr & Diversey Pkwy,3,41.899,-87.6299,41.9327,-87.6363
12,Lake Shore Dr & North Blvd,Pine Grove Ave & Waveland Ave,3,41.9117,-87.6268,41.9493,-87.6463
12,Lake Shore Dr & North Blvd,Clark St & Armitage Ave,3,41.9117,-87.6268,41.9183,-87.6363
12,Michigan Ave & Oak St,Dearborn St & Monroe St,3,41.901,-87.6238,41.8813,-87.6295
12,Michigan Ave & Oak St,Theater on the Lake,3,41.901,-87.6238,41.9263,-87.6308
12,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,3,41.8679,-87.623,41.8778,-87.6241
12,Franklin St & Jackson Blvd,Damen Ave & Madison St,3,41.8777,-87.6353,41.8814,-87.6749
12,Southport Ave & Waveland Ave,Damen Ave & Wellington Ave,3,41.9482,-87.6639,41.9359,-87.6784
12,Shedd Aquarium,Michigan Ave & Washington St,2,41.8672,-87.6154,41.8839,-87.6246
12,Shedd Aquarium,Lake Shore Dr & North Blvd,2,41.8672,-87.6154,41.9117,-87.6268
12,Shedd Aquarium,Indiana Ave & Roosevelt Rd,2,41.8672,-87.6154,41.8679,-87.623
12,Shedd Aquarium,Adler Planetarium,2,41.8672,-87.6154,41.8661,-87.6073
12,Shedd Aquarium,Wabash Ave & 8th St,2,41.8672,-87.6154,41.872,-87.6261
12,Lake Shore Dr & Ohio St,Lake Shore Dr & Monroe St,2,41.8926,-87.6145,41.881,-87.6167
12,Lake Shore Dr & Ohio St,Clark St & Lake St,2,41.8926,-87.6145,41.886,-87.6309
12,Cannon Dr & Fullerton Ave,Theater on the Lake,2,41.9268,-87.6344,41.9263,-87.6308
12,Cannon Dr & Fullerton Ave,Clark St & Lincoln Ave,2,41.9268,-87.6344,41.9157,-87.6346
12,Clarendon Ave & Junior Ter,Sheridan Rd & Montrose Ave,2,41.961,-87.6496,41.9617,-87.6546
12,Green St & Madison St,State St & Kinzie St,2,41.8819,-87.6488,41.8892,-87.6277
12,State St & Harrison St,Shedd Aquarium,2,41.8741,-87.6277,41.8672,-87.6154
12,Lake Shore Dr & Diversey Pkwy,Lake Shore Dr & North Blvd,2,41.9327,-87.6363,41.9117,-87.6268
12,Sheridan Rd & Irving Park Rd,Broadway & Cornelia Ave,2,41.9542,-87.6544,41.9455,-87.646
12,Larrabee St & Armitage Ave,Lake Shore Dr & Monroe St,2,41.9181,-87.6437,41.881,-87.6167
12,Montrose Harbor,Lake Shore Dr & North Blvd,2,41.964,-87.6382,41.9117,-87.6268
